번호,개방자치단체코드,관리번호,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,업태구분명,좌표정보(x),좌표정보(y),위생업태명
25335,3200000,3200000-201-1983-00127,151874,서울특별시 관악구 신림동 522-15번지,서울특별시 관악구 난곡로 337 (신림동),8767,모텔그레이스,여관업,192309.0585,442437.2731,여관업
25336,3200000,3200000-201-1990-00071,151890,서울특별시 관악구 신림동 1422-8,서울특별시 관악구 신림로64길 42 (신림동),8754,호텔 더메이,여관업,193925.6379,442544.598,여관업
25337,3200000,3200000-214-2015-00001,151890,서울특별시 관악구 신림동 1421-5,서울특별시 관악구 남부순환로185길 15 (신림동),8754,코업,숙박업(생활),193926.8877,442582.0878,숙박업(생활)
25338,3200000,3200000-201-1986-00236,151892,서울특별시 관악구 신림동 1431-29,서울특별시 관악구 신림동1길 19-5 (신림동),8760,올인,여관업,193626.7865,442731.5641,여관업
25339,3200000,3200000-201-1973-00035,151903,서울특별시 관악구 신림동 1666-0번지,서울특별시 관악구 시흥대로 548 (신림동),8768,황금모텔,여관업,191182.0005,442181.7919,여관업
25340,3200000,3200000-201-1982-00182,151872,서울특별시 관악구 신림동 504-6,서울특별시 관악구 조원로 132 (신림동),8762,민하우스,여관업,192582.7339,442560.5926,여관업
25341,3200000,3200000-201-1991-00290,151892,서울특별시 관악구 신림동 1432-9,서울특별시 관악구 신림동1길 6-4 (신림동),8760,우산속모텔,여관업,193555.7627,442773.5015,여관업
25342,3080000,3080000-201-1973-00063,142872,서울특별시 강북구 수유동 30-1번지,서울특별시 강북구 노해로17길 5 (수유동),1077,W모텔,여관업,201880.1773,459801.4932,여관업
25343,3080000,3080000-201-1993-00118,142873,서울특별시 강북구 수유동 48-26,서울특별시 강북구 덕릉로24길 10 (수유동),1113,온앤오프,여관업,201866.088,459080.6967,여관업
25344,3080000,3080000-201-1991-00258,142804,서울특별시 강북구 미아동 42-8번지,서울특별시 강북구 도봉로 16 (미아동),1220,호텔빅토리아,관광호텔,202651.538,456473.8861,관광호텔
25345,3080000,3080000-201-1983-00085,142878,서울특별시 강북구 수유동 191-29,서울특별시 강북구 도봉로 355-8 (수유동),1074,피카소모텔,여관업,202268.5112,459679.7682,여관업
25346,3080000,3080000-201-1985-00249,142874,서울특별시 강북구 수유동 90-13,서울특별시 강북구 도봉로73길 39 (수유동),1114,카페72(cafe72),여관업,201919.7301,458985.8029,여관업
25347,3200000,3200000-201-2017-00002,151892,서울특별시 관악구 신림동 1463-65번지,서울특별시 관악구 관천로 64 (신림동),8759,스팅,관광호텔,193345.7698,442537.2591,관광호텔
25348,3200000,3200000-201-2017-00003,151892,서울특별시 관악구 신림동 1432-93번지,서울특별시 관악구 신림로65길 16-4 (신림동),8760,스트디오93,관광호텔,193620.501,442568.3947,관광호텔
25349,3200000,3200000-201-2017-00004,151894,서울특별시 관악구 신림동 1474-11번지,서울특별시 관악구 남부순환로 1458 (신림동),8771,CS프리미어호텔 서울,관광호텔,192221.284,442115.2338,관광호텔
25350,3080000,3080000-201-1970-00107,142810,서울특별시 강북구 미아동 203-14,서울특별시 강북구 도봉로65길 5 (미아동),1118,신성,여관업,202071.5151,458603.8791,여관업
25351,3080000,3080000-201-1975-00266,142804,서울특별시 강북구 미아동 44-15,서울특별시 강북구 월계로3길 57 (미아동),1220,대성,여관업,202665.4191,456664.9353,여관업
25352,3080000,3080000-201-1986-00111,142873,서울특별시 강북구 수유동 48-10,서울특별시 강북구 덕릉로24길 9 (수유동),1113,그랜드,여관업,201883.8286,459076.6999,여관업
25353,3080000,3080000-201-1971-00048,142886,서울특별시 강북구 수유동 460-2번지,서울특별시 강북구 화계사길 5 (수유동),1095,산장,여관업,201084.699,459029.7913,여관업
25354,3080000,3080000-201-1969-00189,142805,서울특별시 강북구 미아동 60-5번지,서울특별시 강북구 도봉로 45 (미아동),1211,대원,여관업,202536.5419,456758.8137,여관업
25355,3080000,3080000-201-1986-00065,142878,서울특별시 강북구 수유동 230-24,서울특별시 강북구 도봉로83길 11 (수유동),1073,윈저쥬니어,여관업,202036.2503,459450.3163,여관업
25356,3080000,3080000-201-1974-00184,142804,서울특별시 강북구 미아동 44-30번지,서울특별시 강북구 도봉로6길 36 (미아동),1221,썸,여관업,202744.2303,456611.282,여관업
25357,3080000,3080000-201-1972-00205,142804,서울특별시 강북구 미아동 35-29,서울특별시 강북구 도봉로 34-7 (미아동),1220,붐(BOOM)모텔,여관업,202637.1657,456666.3296,여관업
25358,3080000,3080000-201-1969-00024,142871,서울특별시 강북구 우이동 14-1번지,서울특별시 강북구 삼양로 661 (우이동),1002,인수모텔,여관업,201069.3742,462159.017,여관업
25359,3200000,3200000-201-1987-00156,151834,서울특별시 관악구 봉천동 851-12번지,서울특별시 관악구 봉천로53길 7 (봉천동),8737,엔젤,여관업,195871.6849,442226.6273,여관업
25360,3200000,3200000-201-1986-00221,151892,서울특별시 관악구 신림동 1432-49,서울특별시 관악구 신림동1길 26 (신림동),8760,모나코,여관업,193605.2667,442676.204,여관업
25361,3200000,3200000-201-2001-00398,151836,서울특별시 관악구 봉천동 883-11번지,서울특별시 관악구 청룡1길 25 (봉천동),8786,제일여관,여관업,195307.6896,442119.3383,여관업
25362,3200000,3200000-201-1989-00279,151892,서울특별시 관악구 신림동 1432-47,서울특별시 관악구 신림동1길 26-7 (신림동),8760,U HOTEL,여관업,193576.7223,442665.0259,여관업
25363,3200000,3200000-214-1987-00001,151848,서울특별시 관악구 봉천동 854-8번지,서울특별시 관악구 남부순환로224길 31 (봉천동),8788,조은집,숙박업(생활),195798.4827,441918.4101,숙박업(생활)
25364,3200000,3200000-214-2003-00001,151836,서울특별시 관악구 봉천동 863-12번지,서울특별시 관악구 관악로13길 8 (봉천동),8787,노르웨이의숲,숙박업(생활),195666.5369,441920.608,숙박업(생활)
25365,3200000,3200000-201-2000-00177,151892,서울특별시 관악구 신림동 1433-36번지,서울특별시 관악구 신림로63길 9 (신림동),8759,리오모텔,여관업,193649.3132,442481.0076,여관업
25366,3200000,3200000-201-2001-00138,151836,서울특별시 관악구 봉천동 868-2번지,서울특별시 관악구 남부순환로220길 16 (봉천동),8787,휠모텔,여관업,195641.5913,442039.4431,여관업
25367,3200000,3200000-201-1986-00231,151930,서울특별시 관악구 신림동 1639-5번지,서울특별시 관악구 관천로 42 (신림동),8776,SU모텔,여관업,193497.549,442364.4412,여관업
25368,3080000,3080000-201-1978-00178,142804,서울특별시 강북구 미아동 44-9번지,서울특별시 강북구 도봉로6길 26 (미아동),1221,유진모텔,여관업,202702.8434,456640.749,여관업
25369,3080000,3080000-201-1989-00237,142878,서울특별시 강북구 수유동 191-30,서울특별시 강북구 도봉로 355-6 (수유동),1074,몽,여관업,202278.4652,459687.0271,여관업
25370,3200000,3200000-201-1984-00134,151836,서울특별시 관악구 봉천동 863-10,서울특별시 관악구 관악로15길 11 (봉천동),8787,21세기,여관업,195662.1225,441990.7782,여관업
25371,3200000,3200000-201-1983-00121,151892,서울특별시 관악구 신림동 1431-21,서울특별시 관악구 신림동1길 25 (신림동),8760,아로마모텔,여관업,193622.7051,442683.0148,여관업
25372,3150000,3150000-201-1987-00001,157866,서울특별시 강서구 화곡동 24-101,서울특별시 강서구 화곡로42길 16 (화곡동),7679,커플모텔,여관업,186350.2749,449352.0115,여관업
25373,3150000,3150000-201-1997-00016,157895,서울특별시 강서구 화곡동 29-69번지,서울특별시 강서구 까치산로 88-5 (화곡동),7674,블루힐여관,여관업,186528.8483,449350.0994,여관업
25374,3150000,3150000-201-2003-00003,157290,서울특별시 강서구 외발산동 215 외1필지,"서울특별시 강서구 남부순환로 196 (외발산동,외1필지)",7506,호텔 티제이,관광호텔,184029.3201,449535.6072,관광호텔
25375,3080000,3080000-201-2001-00273,142867,서울특별시 강북구 번동 446-48번지,서울특별시 강북구 오패산로79길 6 (번동),1062,다니엘 캄파넬라,여관업,202205.6876,459457.2932,여관업
25376,3080000,3080000-201-2005-00001,142803,서울특별시 강북구 미아동 160-41,서울특별시 강북구 도봉로78길 7 (미아동),1128,No.25호텔 수유점,여관업,202049.3653,459045.5303,여관업
25377,3080000,3080000-201-1969-00203,142804,서울특별시 강북구 미아동 42-99번지,서울특별시 강북구 월계로5길 6 (미아동),1221,정민장,여관업,202785.7988,456458.5187,여관업
25378,3200000,3200000-201-1998-00398,151801,서울특별시 관악구 남현동 602-3번지,서울특별시 관악구 승방2길 29 (남현동),8807,더라움 HOTEL,일반호텔,198240.3057,441433.7235,일반호텔
25379,3200000,3200000-201-1972-00307,151865,서울특별시 관악구 신림동 391-5,서울특별시 관악구 양지1길 7 (신림동),8846,인베니아,여인숙업,193928.9358,441012.7569,여인숙업
25380,3080000,3080000-201-1965-00028,142871,서울특별시 강북구 우이동 299-2,서울특별시 강북구 삼양로181길 194-19 (우이동),1000,월벽타운,여관업,200573.9583,463252.4438,여관업
25381,3080000,3080000-201-1971-00137,142810,서울특별시 강북구 미아동 214-31,서울특별시 강북구 도봉로53길 24-2 (미아동),1125,수정,여관업,202086.675,458270.0642,여관업
25382,3080000,3080000-201-1971-00159,142827,서울특별시 강북구 미아동 681-37번지,서울특별시 강북구 삼양로30길 12 (미아동),1201,카누,여관업,201854.4503,457391.5045,여관업
25383,3080000,3080000-201-1983-00160,142816,서울특별시 강북구 미아동 703-1,서울특별시 강북구 삼양로 193 (미아동),1189,쉴모텔,여관업,201723.8238,457642.5559,여관업
25384,3080000,3080000-201-1994-00199,142803,서울특별시 강북구 미아동 160-16,서울특별시 강북구 덕릉로28길 34 (미아동),1128,궁모텔,여관업,202062.0632,458972.4955,여관업
25385,3080000,3080000-201-2002-00005,142867,서울특별시 강북구 번동 446-6,서울특별시 강북구 도봉로82길 13 (번동),1062,호텔클래시,여관업,202095.6443,459273.7851,여관업
25386,3080000,3080000-201-1971-00027,142881,서울특별시 강북구 우이동 292-2,서울특별시 강북구 삼양로181길 253 (우이동),1000,미림,여관업,200375.7741,463501.3018,여관업
25387,3080000,3080000-201-1972-00010,142866,서울특별시 강북구 번동 441-9,서울특별시 강북구 덕릉로 130 (번동),1130,번동여인숙,여관업,202409.7238,459164.3817,여관업
25388,3080000,3080000-201-1969-00042,142070,서울특별시 강북구 수유동 279-218번지,서울특별시 강북구 삼양로 515-7 (수유동),1011,장미모텔,여관업,201128.4615,460711.8889,여관업
25389,3080000,3080000-201-1995-00215,142867,서울특별시 강북구 번동 446-39번지,서울특별시 강북구 오패산로79길 19 (번동),1062,짝,여관업,202179.2009,459391.677,여관업
25390,3080000,3080000-201-1970-00172,142816,서울특별시 강북구 미아동 703-75번지,서울특별시 강북구 삼양로32나길 17 (미아동),1174,서림,여관업,201867.9828,457537.5715,여관업
25391,3080000,3080000-201-2001-00274,142873,서울특별시 강북구 수유동 104-2,서울특별시 강북구 덕릉로26길 16 (수유동),1113,르레브,여관업,201897.7029,459050.6407,여관업
25392,3080000,3080000-201-1982-00021,142871,서울특별시 강북구 우이동 12-4,서울특별시 강북구 삼양로 655 (우이동),1002,문,여관업,201089.4304,462102.309,여관업
25393,3080000,3080000-201-1980-00183,142804,서울특별시 강북구 미아동 37-16번지,서울특별시 강북구 월계로3길 42-1 (미아동),1221,쉐르빌,여관업,202693.348,456591.4369,여관업
25394,3080000,3080000-201-1983-00210,142879,서울특별시 강북구 수유동 273-17번지,서울특별시 강북구 한천로 1147 (수유동),1038,수,여관업,201453.9271,460464.8326,여관업
25395,3080000,3080000-201-2002-00003,142864,서울특별시 강북구 번동 418-5번지,서울특별시 강북구 한천로131길 24 (번동),1063,솔리드 호텔,여관업,202307.7636,459561.8701,여관업
25396,3080000,3080000-201-1970-00170,142816,서울특별시 강북구 미아동 734-168번지,서울특별시 강북구 삼양로38길 3 (미아동),1173,백천,여관업,201772.4535,457650.1808,여관업
25397,3080000,3080000-201-1989-00073,142878,서울특별시 강북구 수유동 191-60번지,서울특별시 강북구 도봉로89길 5-4 (수유동),1074,수유 카누(KANU),여관업,202207.7749,459623.4248,여관업
25398,3080000,3080000-201-1973-00195,142815,서울특별시 강북구 미아동 318-18번지 (학당길 4-1),서울특별시 강북구 도봉로37길 17-5 (미아동),1175,대림,여관업,202280.2365,457742.0321,여관업
25399,3080000,3080000-201-1990-00076,142867,서울특별시 강북구 번동 446-29,서울특별시 강북구 오패산로79길 39 (번동),1062,모텔윈저,여관업,202116.9752,459317.8466,여관업
25400,3080000,3080000-201-1989-00234,142878,서울특별시 강북구 수유동 229-52번지,서울특별시 강북구 도봉로85길 7-5 (수유동),1073,LE'CIEL(르씨엘),여관업,202089.078,459462.4076,여관업
25401,3080000,3080000-201-1970-00169,142813,서울특별시 강북구 미아동 793-75,서울특별시 강북구 삼양로68길 26 (미아동),1121,현대,여관업,201651.4498,458463.6784,여관업
25402,3080000,3080000-201-1997-00219,142804,서울특별시 강북구 미아동 37-6번지,서울특별시 강북구 월계로3길 41 (미아동),1220,신세계,여관업,202665.1641,456577.7471,여관업
25403,3080000,3080000-201-2000-00001,142867,서울특별시 강북구 번동 446-65번지,서울특별시 강북구 오패산로77길 46 (번동),1062,포시즌호텔,여관업,202099.5977,459286.9191,여관업
25404,3150000,3150000-201-2000-00034,157910,서울특별시 강서구 화곡동 937-23번지,서울특별시 강서구 월정로20길 14 (화곡동),7775,첼로,여관업,185735.2657,447490.3593,여관업
25405,3150000,3150000-201-1988-00003,157866,서울특별시 강서구 화곡동 24-89번지,서울특별시 강서구 화곡로42길 6 (화곡동),7679,일심장,여관업,186312.6561,449377.6981,여관업
25406,3150000,3150000-201-1997-00023,157812,서울특별시 강서구 공항동 52-5번지 .8,"서울특별시 강서구 송정로 61-3 (공항동,.8)",7622,티파니,여관업,183118.599,450884.3844,여관업
